postagem_id,postagem,comentario,sentimento,curtidas,reacoes,data_postagem,data_comentario,usuario_postagem_id,usuario_comentario_id,compartilhamentos,visualizacoes,tipo_postagem,url_imagem,url_video,localizacao,lingua
0,A nova linha de óculos de sol chegou!,Não achei nada especial.,negativo,986,326,2022-10-30 22:42:00.229001,2022-11-01 12:42:00.229001,5185,3752,832,2664,vídeo,,https://example.com/video_281.mp4,Belo Horizonte,pt_BR
0,A nova linha de óculos de sol chegou!,"Está legal, mas eu esperava mais.",neutro,37,140,2022-09-03 22:42:00.229005,2022-09-05 05:42:00.229005,1396,6596,802,7443,vídeo,,https://example.com/video_111.mp4,São Paulo,pt_BR
0,A nova linha de óculos de sol chegou!,"Está legal, mas eu esperava mais.",neutro,37,140,2023-05-09 22:42:00.229009,2023-05-10 21:42:00.229009,1342,9717,893,1979,vídeo,,https://example.com/video_207.mp4,Belo Horizonte,pt_BR
0,A nova linha de óculos de sol chegou!,Essa loja nunca decepciona!,positivo,37,140,2022-09-18 22:42:00.229012,2022-09-20 04:42:00.229012,9916,5317,463,7956,imagem,https://example.com/imagem_183.jpg,,São Paulo,pt_BR
0,A nova linha de óculos de sol chegou!,Estava esperando algo melhor desta marca.,negativo,37,140,2023-04-04 22:42:00.229015,2023-04-06 03:42:00.229015,2949,9234,608,2085,vídeo,,https://example.com/video_728.mp4,São Paulo,pt_BR
0,A nova linha de óculos de sol chegou!,"Está legal, mas eu esperava mais.",neutro,37,140,2022-09-23 22:42:00.229018,2022-09-25 14:42:00.229018,8488,7399,66,4709,imagem,https://example.com/imagem_314.jpg,,,pt_BR
0,A nova linha de óculos de sol chegou!,"Parece bom, mas preciso pensar mais.",neutro,37,140,2022-12-02 22:42:00.229022,2022-12-04 11:42:00.229022,1127,8133,348,1343,texto,,,Belo Horizonte,pt_BR
0,A nova linha de óculos de sol chegou!,Eu amo esses produtos!,positivo,37,140,2022-09-03 22:42:00.229025,2022-09-04 19:42:00.229025,7817,2227,912,4242,imagem,https://example.com/imagem_444.jpg,,,pt_BR
0,A nova linha de óculos de sol chegou!,Não tenho certeza se isso é para mim.,neutro,37,140,2022-09-29 22:42:00.229034,2022-10-01 03:42:00.229034,7817,9996,28,6539,vídeo,,https://example.com/video_171.mp4,Belo Horizonte,pt_BR
0,A nova linha de óculos de sol chegou!,Talvez eu compre mais tarde.,neutro,747,202,2023-06-21 22:42:00.229039,2023-06-22 01:42:00.229039,9030,8412,129,389,vídeo,,https://example.com/video_945.mp4,Belo Horizonte,pt_BR
0,A nova linha de óculos de sol chegou!,Não vale o preço.,negativo,747,202,2022-11-22 22:42:00.229042,2022-11-23 03:42:00.229042,1806,4580,583,8432,vídeo,,https://example.com/video_799.mp4,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,Vou aguardar mais opiniões antes de decidir.,neutro,747,202,2022-10-26 22:42:00.229046,2022-10-28 04:42:00.229046,9945,5550,653,2226,texto,,,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,Não vale o preço.,negativo,747,202,2022-12-06 22:42:00.229049,2022-12-08 14:42:00.229049,9199,7607,724,7787,texto,,,Belo Horizonte,pt_BR
0,A nova linha de óculos de sol chegou!,Não vale o preço.,negativo,747,202,2022-11-17 22:42:00.229052,2022-11-20 02:42:00.229052,6099,1373,877,8974,vídeo,,https://example.com/video_157.mp4,,pt_BR
0,A nova linha de óculos de sol chegou!,Não vale o preço.,negativo,747,202,2023-08-03 22:42:00.229055,2023-08-04 13:42:00.229055,9257,3461,887,5039,vídeo,,https://example.com/video_944.mp4,Belo Horizonte,pt_BR
0,A nova linha de óculos de sol chegou!,Estava esperando algo melhor desta marca.,negativo,747,202,2023-08-08 22:42:00.229058,2023-08-09 15:42:00.229058,4592,7630,632,5794,imagem,https://example.com/imagem_602.jpg,,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,Talvez eu compre mais tarde.,neutro,747,202,2023-08-11 22:42:00.229061,2023-08-12 23:42:00.229061,7371,2094,100,8411,imagem,https://example.com/imagem_123.jpg,,,pt_BR
0,A nova linha de óculos de sol chegou!,Talvez eu compre mais tarde.,neutro,747,202,2022-09-12 22:42:00.229065,2022-09-13 18:42:00.229065,6405,8203,426,2228,vídeo,,https://example.com/video_212.mp4,São Paulo,pt_BR
0,A nova linha de óculos de sol chegou!,Eu amo esses produtos!,positivo,890,154,2023-04-04 22:42:00.229068,2023-04-05 05:42:00.229068,3966,4119,509,7811,vídeo,,https://example.com/video_203.mp4,São Paulo,pt_BR
0,A nova linha de óculos de sol chegou!,Talvez eu compre mais tarde.,neutro,890,154,2022-11-14 22:42:00.229071,2022-11-15 10:42:00.229071,8462,8903,113,2310,vídeo,,https://example.com/video_407.mp4,São Paulo,pt_BR
0,A nova linha de óculos de sol chegou!,Essa loja nunca decepciona!,positivo,890,154,2023-06-02 22:42:00.229074,2023-06-05 18:42:00.229074,1252,1512,988,5042,imagem,https://example.com/imagem_101.jpg,,Belo Horizonte,pt_BR
0,A nova linha de óculos de sol chegou!,Eu amo esses produtos!,positivo,890,154,2023-03-31 22:42:00.229078,2023-04-01 00:42:00.229078,4239,8779,258,7048,imagem,https://example.com/imagem_566.jpg,,,pt_BR
0,A nova linha de óculos de sol chegou!,Não tenho certeza se isso é para mim.,neutro,890,154,2022-10-15 22:42:00.229081,2022-10-16 00:42:00.229081,7028,8116,167,1139,imagem,https://example.com/imagem_585.jpg,,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,"Incrível, essa é a melhor compra do ano!",positivo,890,154,2023-04-30 22:42:00.229084,2023-05-02 18:42:00.229084,9181,1592,420,595,vídeo,,https://example.com/video_434.mp4,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,Não vale o preço.,negativo,890,154,2023-03-27 22:42:00.229088,2023-03-29 21:42:00.229088,5077,3756,746,7144,imagem,https://example.com/imagem_444.jpg,,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,Não achei nada especial.,negativo,890,154,2022-09-12 22:42:00.229091,2022-09-13 04:42:00.229091,2573,9868,759,2016,texto,,,São Paulo,pt_BR
0,A nova linha de óculos de sol chegou!,Vou aguardar mais opiniões antes de decidir.,neutro,822,440,2022-11-27 22:42:00.229095,2022-11-29 11:42:00.229095,1213,3165,199,7171,vídeo,,https://example.com/video_65.mp4,,pt_BR
0,A nova linha de óculos de sol chegou!,"Incrível, essa é a melhor compra do ano!",positivo,822,440,2022-10-01 22:42:00.229099,2022-10-04 15:42:00.229099,8597,6530,997,6251,imagem,https://example.com/imagem_163.jpg,,São Paulo,pt_BR
0,A nova linha de óculos de sol chegou!,"Parece bom, mas preciso pensar mais.",neutro,822,440,2023-03-17 22:42:00.229102,2023-03-19 20:42:00.229102,7328,3827,397,5220,texto,,,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,Estou decepcionado com essa compra.,negativo,767,487,2022-08-29 22:42:00.229105,2022-08-30 10:42:00.229105,6670,5853,11,3441,texto,,,,pt_BR
0,A nova linha de óculos de sol chegou!,Não vale o preço.,negativo,767,487,2022-10-24 22:42:00.229109,2022-10-27 11:42:00.229109,2310,3253,887,6454,texto,,,São Paulo,pt_BR
0,A nova linha de óculos de sol chegou!,Estou decepcionado com essa compra.,negativo,767,487,2023-04-28 22:42:00.229112,2023-05-01 01:42:00.229112,6141,7297,972,3104,vídeo,,https://example.com/video_509.mp4,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,Não vale o preço.,negativo,767,487,2023-01-12 22:42:00.229116,2023-01-15 01:42:00.229116,4250,8414,947,357,vídeo,,https://example.com/video_944.mp4,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,Simplesmente perfeito! Melhor impossível!,positivo,767,487,2022-09-20 22:42:00.229119,2022-09-21 00:42:00.229119,4880,3437,452,5593,texto,,,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,"Parece bom, mas preciso pensar mais.",neutro,767,487,2023-02-02 22:42:00.229122,2023-02-03 12:42:00.229122,2195,6353,141,9629,texto,,,,pt_BR
0,A nova linha de óculos de sol chegou!,Estava esperando algo melhor desta marca.,negativo,767,487,2023-06-17 22:42:00.229126,2023-06-18 10:42:00.229126,7817,5237,400,3653,vídeo,,https://example.com/video_353.mp4,Belo Horizonte,pt_BR
0,A nova linha de óculos de sol chegou!,Simplesmente perfeito! Melhor impossível!,positivo,767,487,2023-05-02 22:42:00.229129,2023-05-05 13:42:00.229129,8904,9299,560,6552,texto,,,,pt_BR
0,A nova linha de óculos de sol chegou!,Estou decepcionado com essa compra.,negativo,363,297,2022-10-14 22:42:00.229132,2022-10-15 18:42:00.229132,1678,7637,940,40,imagem,https://example.com/imagem_550.jpg,,São Paulo,pt_BR
0,A nova linha de óculos de sol chegou!,Não achei nada especial.,negativo,363,297,2022-10-01 22:42:00.229136,2022-10-02 11:42:00.229136,5251,2842,160,8585,vídeo,,https://example.com/video_916.mp4,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,"Incrível, essa é a melhor compra do ano!",positivo,363,297,2023-02-23 22:42:00.229139,2023-02-26 20:42:00.229139,7181,1692,46,8191,vídeo,,https://example.com/video_46.mp4,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,"Parece bom, mas preciso pensar mais.",neutro,363,297,2022-09-30 22:42:00.229143,2022-10-02 07:42:00.229143,8875,5180,671,4209,vídeo,,https://example.com/video_920.mp4,,pt_BR
0,A nova linha de óculos de sol chegou!,"Está legal, mas eu esperava mais.",neutro,363,297,2023-08-11 22:42:00.229146,2023-08-14 06:42:00.229146,4825,7608,263,6292,vídeo,,https://example.com/video_610.mp4,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,Não tenho certeza se isso é para mim.,neutro,648,456,2022-10-09 22:42:00.229149,2022-10-11 15:42:00.229149,4915,3304,205,6622,imagem,https://example.com/imagem_905.jpg,,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,Eu amo esses produtos!,positivo,648,456,2023-05-05 22:42:00.229152,2023-05-05 23:42:00.229152,1598,1828,120,8595,imagem,https://example.com/imagem_487.jpg,,,pt_BR
0,A nova linha de óculos de sol chegou!,Talvez eu compre mais tarde.,neutro,648,456,2022-09-21 22:42:00.229155,2022-09-24 15:42:00.229155,3721,1037,472,8146,texto,,,,pt_BR
0,A nova linha de óculos de sol chegou!,Não tenho certeza se isso é para mim.,neutro,648,456,2023-06-27 22:42:00.229158,2023-06-30 21:42:00.229158,5346,8302,578,2243,texto,,,São Paulo,pt_BR
0,A nova linha de óculos de sol chegou!,Não tenho certeza se isso é para mim.,neutro,648,456,2023-05-31 22:42:00.229161,2023-06-01 14:42:00.229161,9474,9679,687,514,vídeo,,https://example.com/video_124.mp4,São Paulo,pt_BR
0,A nova linha de óculos de sol chegou!,Estou decepcionado com essa compra.,negativo,648,456,2022-11-24 22:42:00.229165,2022-11-25 23:42:00.229165,2175,6071,444,3658,vídeo,,https://example.com/video_609.mp4,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,Estava esperando algo melhor desta marca.,negativo,648,456,2023-03-12 22:42:00.229168,2023-03-13 05:42:00.229168,6177,1802,191,3771,vídeo,,https://example.com/video_35.mp4,São Paulo,pt_BR
0,A nova linha de óculos de sol chegou!,"Infelizmente, isso não atendeu às minhas expectativas.",negativo,648,456,2023-04-18 22:42:00.229172,2023-04-21 00:42:00.229172,3135,5017,703,637,texto,,,Belo Horizonte,pt_BR
0,A nova linha de óculos de sol chegou!,Não achei nada especial.,negativo,781,139,2023-07-09 22:42:00.229175,2023-07-11 00:42:00.229175,3863,6697,900,1627,texto,,,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,Vou recomendar para todos os meus amigos!,positivo,146,130,2022-10-31 22:42:00.229178,2022-11-03 22:42:00.229178,5713,6215,220,8829,vídeo,,https://example.com/video_470.mp4,,pt_BR
0,A nova linha de óculos de sol chegou!,Vou aguardar mais opiniões antes de decidir.,neutro,220,474,2023-03-06 22:42:00.229181,2023-03-08 07:42:00.229181,5758,2164,290,6697,texto,,,,pt_BR
0,A nova linha de óculos de sol chegou!,Vou aguardar mais opiniões antes de decidir.,neutro,220,474,2023-04-05 22:42:00.229185,2023-04-06 10:42:00.229185,4376,9585,309,6381,imagem,https://example.com/imagem_406.jpg,,São Paulo,pt_BR
0,A nova linha de óculos de sol chegou!,Não tenho certeza se isso é para mim.,neutro,220,474,2023-07-01 22:42:00.229189,2023-07-03 16:42:00.229189,8231,7571,20,8531,vídeo,,https://example.com/video_60.mp4,,pt_BR
0,A nova linha de óculos de sol chegou!,"Parece bom, mas preciso pensar mais.",neutro,220,474,2022-10-13 22:42:00.229193,2022-10-16 07:42:00.229193,4155,8175,8,2781,texto,,,Belo Horizonte,pt_BR
0,A nova linha de óculos de sol chegou!,Não vale o preço.,negativo,220,474,2022-12-16 22:42:00.229196,2022-12-16 22:42:00.229196,3630,8064,768,5608,vídeo,,https://example.com/video_463.mp4,Belo Horizonte,pt_BR
0,A nova linha de óculos de sol chegou!,Essa loja nunca decepciona!,positivo,220,474,2023-02-03 22:42:00.229199,2023-02-04 14:42:00.229199,1346,6528,140,8731,texto,,,,pt_BR
0,A nova linha de óculos de sol chegou!,Vou aguardar mais opiniões antes de decidir.,neutro,220,474,2023-04-23 22:42:00.229202,2023-04-26 09:42:00.229202,8212,6433,429,9400,vídeo,,https://example.com/video_622.mp4,São Paulo,pt_BR
0,A nova linha de óculos de sol chegou!,Não vale o preço.,negativo,489,207,2023-07-06 22:42:00.229205,2023-07-07 16:42:00.229205,1813,6901,323,8501,vídeo,,https://example.com/video_216.mp4,São Paulo,pt_BR
0,A nova linha de óculos de sol chegou!,Vou recomendar para todos os meus amigos!,positivo,489,207,2022-09-19 22:42:00.229209,2022-09-22 10:42:00.229209,5982,6197,374,8733,texto,,,São Paulo,pt_BR
0,A nova linha de óculos de sol chegou!,Estava esperando algo melhor desta marca.,negativo,489,207,2023-02-16 22:42:00.229212,2023-02-18 11:42:00.229212,3328,2650,943,2285,imagem,https://example.com/imagem_466.jpg,,,pt_BR
0,A nova linha de óculos de sol chegou!,"Parece bom, mas preciso pensar mais.",neutro,387,294,2023-03-21 22:42:00.229215,2023-03-24 07:42:00.229215,3977,2220,149,4502,imagem,https://example.com/imagem_214.jpg,,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,Eu amo esses produtos!,positivo,387,294,2023-07-05 22:42:00.229219,2023-07-07 18:42:00.229219,7167,4822,907,6038,imagem,https://example.com/imagem_926.jpg,,,pt_BR
0,A nova linha de óculos de sol chegou!,"Parece bom, mas preciso pensar mais.",neutro,226,104,2023-03-17 22:42:00.229222,2023-03-20 05:42:00.229222,6014,8984,398,4148,imagem,https://example.com/imagem_31.jpg,,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,"Está legal, mas eu esperava mais.",neutro,226,104,2023-02-25 22:42:00.229225,2023-02-27 22:42:00.229225,4387,7612,907,9215,texto,,,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,Não vale o preço.,negativo,226,104,2022-12-22 22:42:00.229229,2022-12-23 06:42:00.229229,9946,2214,357,6120,imagem,https://example.com/imagem_102.jpg,,Belo Horizonte,pt_BR
0,A nova linha de óculos de sol chegou!,Essa loja nunca decepciona!,positivo,226,104,2023-08-15 22:42:00.229233,2023-08-17 18:42:00.229233,1578,7285,916,8630,texto,,,São Paulo,pt_BR
0,A nova linha de óculos de sol chegou!,Eu amo esses produtos!,positivo,226,104,2022-11-23 22:42:00.229236,2022-11-26 18:42:00.229236,7445,4351,734,826,imagem,https://example.com/imagem_313.jpg,,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,Vou recomendar para todos os meus amigos!,positivo,226,104,2022-10-20 22:42:00.229240,2022-10-22 10:42:00.229240,4816,6385,707,3491,vídeo,,https://example.com/video_936.mp4,Belo Horizonte,pt_BR
0,A nova linha de óculos de sol chegou!,"Incrível, essa é a melhor compra do ano!",positivo,226,104,2023-04-03 22:42:00.229243,2023-04-06 14:42:00.229243,2160,3330,102,8190,vídeo,,https://example.com/video_940.mp4,São Paulo,pt_BR
0,A nova linha de óculos de sol chegou!,Vou aguardar mais opiniões antes de decidir.,neutro,226,104,2023-01-12 22:42:00.229246,2023-01-13 02:42:00.229246,1833,2983,700,4238,imagem,https://example.com/imagem_767.jpg,,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,"Infelizmente, isso não atendeu às minhas expectativas.",negativo,226,104,2023-06-09 22:42:00.229250,2023-06-10 12:42:00.229250,7799,9037,616,1578,vídeo,,https://example.com/video_265.mp4,,pt_BR
0,A nova linha de óculos de sol chegou!,Não achei nada especial.,negativo,226,104,2023-04-19 22:42:00.229254,2023-04-21 08:42:00.229254,6141,5732,690,8453,imagem,https://example.com/imagem_514.jpg,,São Paulo,pt_BR
0,A nova linha de óculos de sol chegou!,Vou aguardar mais opiniões antes de decidir.,neutro,206,299,2023-08-16 22:42:00.229257,2023-08-17 05:42:00.229257,5302,4928,458,6692,imagem,https://example.com/imagem_132.jpg,,São Paulo,pt_BR
0,A nova linha de óculos de sol chegou!,"Infelizmente, isso não atendeu às minhas expectativas.",negativo,206,299,2022-12-03 22:42:00.229261,2022-12-06 21:42:00.229261,9281,3921,313,8134,texto,,,São Paulo,pt_BR
0,A nova linha de óculos de sol chegou!,"Está legal, mas eu esperava mais.",neutro,206,299,2023-05-25 22:42:00.229264,2023-05-28 04:42:00.229264,7437,2506,878,2390,texto,,,Belo Horizonte,pt_BR
0,A nova linha de óculos de sol chegou!,Essa loja nunca decepciona!,positivo,206,299,2023-04-23 22:42:00.229268,2023-04-25 03:42:00.229268,8084,6539,581,4556,texto,,,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,"Parece bom, mas preciso pensar mais.",neutro,206,299,2022-08-21 22:42:00.229271,2022-08-24 16:42:00.229271,2296,2707,560,3667,imagem,https://example.com/imagem_206.jpg,,São Paulo,pt_BR
0,A nova linha de óculos de sol chegou!,Eu amo esses produtos!,positivo,206,299,2023-05-02 22:42:00.229275,2023-05-04 08:42:00.229275,4525,2275,389,177,imagem,https://example.com/imagem_755.jpg,,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,"Infelizmente, isso não atendeu às minhas expectativas.",negativo,206,299,2023-05-09 22:42:00.229278,2023-05-10 20:42:00.229278,2137,7480,719,8644,vídeo,,https://example.com/video_669.mp4,,pt_BR
0,A nova linha de óculos de sol chegou!,Não tenho certeza se isso é para mim.,neutro,206,299,2022-09-17 22:42:00.229281,2022-09-18 21:42:00.229281,1930,2476,981,7911,texto,,,,pt_BR
0,A nova linha de óculos de sol chegou!,Não vale o preço.,negativo,206,299,2023-05-20 22:42:00.229285,2023-05-22 16:42:00.229285,3401,8512,196,7041,vídeo,,https://example.com/video_792.mp4,São Paulo,pt_BR
0,A nova linha de óculos de sol chegou!,Estou decepcionado com essa compra.,negativo,206,299,2022-08-30 22:42:00.229288,2022-09-01 18:42:00.229288,1023,4416,922,5269,texto,,,,pt_BR
0,A nova linha de óculos de sol chegou!,Estou decepcionado com essa compra.,negativo,523,278,2023-07-24 22:42:00.229291,2023-07-27 00:42:00.229291,7783,6500,609,2416,texto,,,,pt_BR
0,A nova linha de óculos de sol chegou!,Vou aguardar mais opiniões antes de decidir.,neutro,420,257,2023-06-05 22:42:00.229294,2023-06-08 02:42:00.229294,7747,1075,814,5563,imagem,https://example.com/imagem_470.jpg,,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,"Está legal, mas eu esperava mais.",neutro,420,257,2022-09-24 22:42:00.229298,2022-09-25 13:42:00.229298,6547,7525,432,9918,vídeo,,https://example.com/video_509.mp4,São Paulo,pt_BR
0,A nova linha de óculos de sol chegou!,Vou recomendar para todos os meus amigos!,positivo,420,257,2023-01-17 22:42:00.229302,2023-01-20 11:42:00.229302,3938,3424,18,6767,vídeo,,https://example.com/video_40.mp4,Belo Horizonte,pt_BR
0,A nova linha de óculos de sol chegou!,Estava esperando algo melhor desta marca.,negativo,420,257,2023-02-20 22:42:00.229305,2023-02-22 23:42:00.229305,9796,1188,738,67,imagem,https://example.com/imagem_431.jpg,,São Paulo,pt_BR
0,A nova linha de óculos de sol chegou!,"Infelizmente, isso não atendeu às minhas expectativas.",negativo,420,257,2023-07-18 22:42:00.229308,2023-07-21 08:42:00.229308,6884,8745,710,8338,vídeo,,https://example.com/video_704.mp4,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,Não achei nada especial.,negativo,420,257,2022-08-31 22:42:00.229312,2022-09-02 20:42:00.229312,4419,5184,384,8161,vídeo,,https://example.com/video_902.mp4,Belo Horizonte,pt_BR
0,A nova linha de óculos de sol chegou!,Não vale o preço.,negativo,420,257,2023-06-22 22:42:00.229315,2023-06-25 03:42:00.229315,8752,5572,308,6211,vídeo,,https://example.com/video_454.mp4,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,Não vale o preço.,negativo,420,257,2023-08-04 22:42:00.229322,2023-08-07 16:42:00.229322,1755,1304,20,315,texto,,,São Paulo,pt_BR
0,A nova linha de óculos de sol chegou!,Simplesmente perfeito! Melhor impossível!,positivo,594,362,2022-11-20 22:42:00.229326,2022-11-21 21:42:00.229326,3144,8826,947,4494,texto,,,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,Estou decepcionado com essa compra.,negativo,44,367,2022-10-16 22:42:00.229329,2022-10-19 22:42:00.229329,1916,2441,494,6164,vídeo,,https://example.com/video_814.mp4,,pt_BR
0,A nova linha de óculos de sol chegou!,Simplesmente perfeito! Melhor impossível!,positivo,44,367,2022-09-02 22:42:00.229333,2022-09-03 17:42:00.229333,5638,1985,826,5326,vídeo,,https://example.com/video_127.mp4,São Paulo,pt_BR
0,A nova linha de óculos de sol chegou!,Essa loja nunca decepciona!,positivo,44,367,2023-05-03 22:42:00.229336,2023-05-05 01:42:00.229336,4177,9809,979,6844,vídeo,,https://example.com/video_871.mp4,São Paulo,pt_BR
0,A nova linha de óculos de sol chegou!,"Infelizmente, isso não atendeu às minhas expectativas.",negativo,44,367,2022-09-07 22:42:00.229339,2022-09-08 03:42:00.229339,9231,8261,777,6700,texto,,,,pt_BR
0,A nova linha de óculos de sol chegou!,"Fantástico, já comprei o meu!",positivo,44,367,2023-08-04 22:42:00.229343,2023-08-05 23:42:00.229343,8233,8498,22,8063,imagem,https://example.com/imagem_639.jpg,,São Paulo,pt_BR
0,A nova linha de óculos de sol chegou!,Vou recomendar para todos os meus amigos!,positivo,44,367,2022-08-21 22:42:00.229346,2022-08-24 18:42:00.229346,1617,7254,722,2867,imagem,https://example.com/imagem_788.jpg,,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,Vou aguardar mais opiniões antes de decidir.,neutro,44,367,2023-07-02 22:42:00.229349,2023-07-03 20:42:00.229349,7127,7727,804,3671,imagem,https://example.com/imagem_838.jpg,,,pt_BR
0,A nova linha de óculos de sol chegou!,Não tenho certeza se isso é para mim.,neutro,44,367,2023-07-18 22:42:00.229352,2023-07-19 21:42:00.229352,9752,2493,449,4681,imagem,https://example.com/imagem_486.jpg,,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,"Parece bom, mas preciso pensar mais.",neutro,563,85,2022-10-24 22:42:00.229356,2022-10-26 10:42:00.229356,1923,6556,84,8513,texto,,,,pt_BR
0,A nova linha de óculos de sol chegou!,"Fantástico, já comprei o meu!",positivo,821,272,2023-05-31 22:42:00.229360,2023-06-02 17:42:00.229360,6255,7843,868,3212,texto,,,Belo Horizonte,pt_BR
0,A nova linha de óculos de sol chegou!,"Incrível, essa é a melhor compra do ano!",positivo,821,272,2023-08-08 22:42:00.229363,2023-08-10 22:42:00.229363,7179,1365,905,5670,imagem,https://example.com/imagem_169.jpg,,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,"Está legal, mas eu esperava mais.",neutro,821,272,2023-03-26 22:42:00.229366,2023-03-27 00:42:00.229366,4517,4340,33,2605,imagem,https://example.com/imagem_256.jpg,,,pt_BR
0,A nova linha de óculos de sol chegou!,Simplesmente perfeito! Melhor impossível!,positivo,506,141,2023-08-20 22:42:00.229369,2023-08-22 20:42:00.229369,5115,7065,302,7945,imagem,https://example.com/imagem_644.jpg,,São Paulo,pt_BR
0,A nova linha de óculos de sol chegou!,Essa loja nunca decepciona!,positivo,506,141,2022-10-06 22:42:00.229372,2022-10-07 05:42:00.229372,8796,5607,666,3940,imagem,https://example.com/imagem_891.jpg,,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,"Infelizmente, isso não atendeu às minhas expectativas.",negativo,506,141,2023-04-18 22:42:00.229376,2023-04-19 13:42:00.229376,5794,2502,826,2445,texto,,,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,"Está legal, mas eu esperava mais.",neutro,506,141,2022-12-20 22:42:00.229379,2022-12-23 00:42:00.229379,9695,3434,976,8877,texto,,,Belo Horizonte,pt_BR
0,A nova linha de óculos de sol chegou!,"Parece bom, mas preciso pensar mais.",neutro,506,141,2023-03-08 22:42:00.229382,2023-03-11 16:42:00.229382,9755,4054,881,834,imagem,https://example.com/imagem_608.jpg,,Belo Horizonte,pt_BR
0,A nova linha de óculos de sol chegou!,Não achei nada especial.,negativo,506,141,2023-04-12 22:42:00.229385,2023-04-13 00:42:00.229385,9786,9783,383,3641,vídeo,,https://example.com/video_941.mp4,São Paulo,pt_BR
0,A nova linha de óculos de sol chegou!,"Parece bom, mas preciso pensar mais.",neutro,506,141,2022-09-16 22:42:00.229389,2022-09-18 22:42:00.229389,3863,6364,534,3132,texto,,,,pt_BR
0,A nova linha de óculos de sol chegou!,Essa loja nunca decepciona!,positivo,506,141,2022-11-16 22:42:00.229393,2022-11-18 00:42:00.229393,8265,1960,701,729,imagem,https://example.com/imagem_402.jpg,,,pt_BR
0,A nova linha de óculos de sol chegou!,Talvez eu compre mais tarde.,neutro,506,141,2022-10-21 22:42:00.229396,2022-10-22 08:42:00.229396,1718,6397,852,4276,vídeo,,https://example.com/video_132.mp4,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,Vou recomendar para todos os meus amigos!,positivo,308,438,2023-04-19 22:42:00.229399,2023-04-22 05:42:00.229399,4750,5330,323,8092,imagem,https://example.com/imagem_378.jpg,,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,Estava esperando algo melhor desta marca.,negativo,308,438,2022-11-07 22:42:00.229402,2022-11-09 09:42:00.229402,9172,2910,195,8151,vídeo,,https://example.com/video_173.mp4,Belo Horizonte,pt_BR
0,A nova linha de óculos de sol chegou!,Essa loja nunca decepciona!,positivo,308,438,2022-11-21 22:42:00.229406,2022-11-23 02:42:00.229406,9381,1002,687,2531,imagem,https://example.com/imagem_151.jpg,,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,"Está legal, mas eu esperava mais.",neutro,308,438,2023-02-20 22:42:00.229409,2023-02-23 20:42:00.229409,1340,5178,155,7859,texto,,,,pt_BR
0,A nova linha de óculos de sol chegou!,"Fantástico, já comprei o meu!",positivo,308,438,2022-12-20 22:42:00.229412,2022-12-22 22:42:00.229412,3433,4389,601,2229,texto,,,Belo Horizonte,pt_BR
0,A nova linha de óculos de sol chegou!,Estou decepcionado com essa compra.,negativo,308,438,2022-10-19 22:42:00.229418,2022-10-22 03:42:00.229418,8559,9556,417,5426,imagem,https://example.com/imagem_44.jpg,,Rio de Janeiro,pt_BR
