postagem_id,postagem,comentario,sentimento,curtidas,reacoes,tipo_postagem,url_imagem,url_video,data_postagem,data_comentario,usuario_postagem_id,usuario_comentario_id,compartilhamentos,visualizacoes,localizacao,lingua
1,50% de desconto em todas as calças jeans!,Talvez eu compre mais tarde.,neutro,670,211,texto,,,2023-06-09 22:35:01.464963,2023-06-12 10:35:01.464963,7360,2645,935,9533,São Paulo,pt_BR
1,50% de desconto em todas as calças jeans!,Vou recomendar para todos os meus amigos!,positivo,670,211,texto,,,2023-01-08 22:35:01.464967,2023-01-09 23:35:01.464967,5164,6011,717,4547,Belo Horizonte,pt_BR
1,50% de desconto em todas as calças jeans!,Não vale o preço.,negativo,670,211,texto,,,2023-08-05 22:35:01.464972,2023-08-07 21:35:01.464972,1270,5273,281,6423,Rio de Janeiro,pt_BR
1,50% de desconto em todas as calças jeans!,Estava esperando algo melhor desta marca.,negativo,670,211,texto,,,2023-04-28 22:35:01.464976,2023-05-01 09:35:01.464976,8556,5246,177,3631,Rio de Janeiro,pt_BR
1,50% de desconto em todas as calças jeans!,Não vale o preço.,negativo,670,211,texto,,,2023-06-08 22:35:01.464980,2023-06-11 04:35:01.464980,2916,1871,500,8277,São Paulo,pt_BR
1,50% de desconto em todas as calças jeans!,Vou recomendar para todos os meus amigos!,positivo,670,211,texto,,,2023-08-30 22:35:01.464984,2023-09-01 14:35:01.464984,9583,3477,368,7195,Rio de Janeiro,pt_BR
1,50% de desconto em todas as calças jeans!,"Parece bom, mas preciso pensar mais.",neutro,670,211,texto,,,2023-05-23 22:35:01.464989,2023-05-26 06:35:01.464989,7418,6311,987,7903,Belo Horizonte,pt_BR
2,Conheça nossas novas fragrâncias exclusivas!,Não tenho certeza se isso é para mim.,neutro,332,247,imagem,https://example.com/imagem_2.jpg,,2023-01-26 22:35:01.464993,2023-01-29 10:35:01.464993,9297,1996,65,9130,Belo Horizonte,pt_BR
2,Conheça nossas novas fragrâncias exclusivas!,Não vale o preço.,negativo,332,247,imagem,https://example.com/imagem_2.jpg,,2023-04-07 22:35:01.464996,2023-04-10 17:35:01.464996,4333,1306,55,9181,São Paulo,pt_BR
3,Nossas novas camisas são imperdíveis!,"Incrível, essa é a melhor compra do ano!",positivo,261,295,imagem,https://example.com/imagem_3.jpg,,2023-05-09 22:35:01.464998,2023-05-11 17:35:01.464998,2335,6142,377,26,,pt_BR
3,Nossas novas camisas são imperdíveis!,Não vale o preço.,negativo,261,295,imagem,https://example.com/imagem_3.jpg,,2023-05-27 22:35:01.465000,2023-05-29 04:35:01.465000,9091,5939,921,5053,,pt_BR
3,Nossas novas camisas são imperdíveis!,Talvez eu compre mais tarde.,neutro,261,295,imagem,https://example.com/imagem_3.jpg,,2023-09-15 22:35:01.465002,2023-09-18 10:35:01.465002,6744,4918,887,3989,São Paulo,pt_BR
3,Nossas novas camisas são imperdíveis!,"Fantástico, já comprei o meu!",positivo,261,295,imagem,https://example.com/imagem_3.jpg,,2022-12-01 22:35:01.465005,2022-12-02 20:35:01.465005,6235,6170,621,4220,,pt_BR
3,Nossas novas camisas são imperdíveis!,Essa loja nunca decepciona!,positivo,261,295,imagem,https://example.com/imagem_3.jpg,,2023-02-18 22:35:01.465007,2023-02-21 01:35:01.465007,2265,5103,210,4873,,pt_BR
3,Nossas novas camisas são imperdíveis!,Não vale o preço.,negativo,261,295,imagem,https://example.com/imagem_3.jpg,,2023-11-14 22:35:01.465009,2023-11-15 01:35:01.465009,6716,4035,608,9894,,pt_BR
3,Nossas novas camisas são imperdíveis!,"Fantástico, já comprei o meu!",positivo,261,295,imagem,https://example.com/imagem_3.jpg,,2023-08-18 22:35:01.465011,2023-08-21 00:35:01.465011,8180,8834,925,1899,,pt_BR
4,A coleção de verão está agora disponível!,Vou aguardar mais opiniões antes de decidir.,neutro,17,373,imagem,https://example.com/imagem_4.jpg,,2023-02-13 22:35:01.465013,2023-02-14 19:35:01.465013,2617,3323,101,9595,Belo Horizonte,pt_BR
5,Confira nossos novos sapatos esportivos!,Essa loja nunca decepciona!,positivo,965,24,imagem,https://example.com/imagem_5.jpg,,2023-03-17 22:35:01.465016,2023-03-19 03:35:01.465016,5595,8530,708,9273,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,Vou aguardar mais opiniões antes de decidir.,neutro,165,444,imagem,https://example.com/imagem_0.jpg,,2023-08-01 22:35:01.465018,2023-08-02 01:35:01.465018,3157,7805,209,6283,,pt_BR
0,A nova linha de óculos de sol chegou!,Simplesmente perfeito! Melhor impossível!,positivo,165,444,imagem,https://example.com/imagem_0.jpg,,2023-06-10 22:35:01.465020,2023-06-13 02:35:01.465020,6119,5942,688,9348,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,Vou aguardar mais opiniões antes de decidir.,neutro,165,444,imagem,https://example.com/imagem_0.jpg,,2023-06-08 22:35:01.465022,2023-06-10 19:35:01.465022,2875,3264,345,7599,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,Estava esperando algo melhor desta marca.,negativo,165,444,imagem,https://example.com/imagem_0.jpg,,2023-03-28 22:35:01.465024,2023-03-30 17:35:01.465024,8393,3373,609,7734,Rio de Janeiro,pt_BR
1,50% de desconto em todas as calças jeans!,Vou aguardar mais opiniões antes de decidir.,neutro,519,292,texto,,,2023-07-02 22:35:01.465026,2023-07-03 19:35:01.465026,9283,8696,299,9999,Belo Horizonte,pt_BR
1,50% de desconto em todas as calças jeans!,Estava esperando algo melhor desta marca.,negativo,519,292,texto,,,2023-03-25 22:35:01.465029,2023-03-27 12:35:01.465029,3898,5854,807,2885,Rio de Janeiro,pt_BR
1,50% de desconto em todas as calças jeans!,Talvez eu compre mais tarde.,neutro,519,292,texto,,,2023-11-19 22:35:01.465031,2023-11-20 21:35:01.465031,9577,3018,684,3874,,pt_BR
1,50% de desconto em todas as calças jeans!,Talvez eu compre mais tarde.,neutro,519,292,texto,,,2023-04-22 22:35:01.465033,2023-04-23 03:35:01.465033,4653,6934,604,3004,São Paulo,pt_BR
1,50% de desconto em todas as calças jeans!,"Fantástico, já comprei o meu!",positivo,519,292,texto,,,2023-04-04 22:35:01.465035,2023-04-06 05:35:01.465035,5339,4207,187,4886,,pt_BR
1,50% de desconto em todas as calças jeans!,Estava esperando algo melhor desta marca.,negativo,519,292,texto,,,2023-05-26 22:35:01.465037,2023-05-27 10:35:01.465037,9247,4241,739,3225,Belo Horizonte,pt_BR
1,50% de desconto em todas as calças jeans!,Estava esperando algo melhor desta marca.,negativo,519,292,texto,,,2023-04-10 22:35:01.465039,2023-04-11 14:35:01.465039,9126,5283,2,6949,São Paulo,pt_BR
1,50% de desconto em todas as calças jeans!,Vou aguardar mais opiniões antes de decidir.,neutro,519,292,texto,,,2023-09-16 22:35:01.465042,2023-09-17 01:35:01.465042,2462,4573,221,5309,Belo Horizonte,pt_BR
2,Conheça nossas novas fragrâncias exclusivas!,"Incrível, essa é a melhor compra do ano!",positivo,756,101,imagem,https://example.com/imagem_2.jpg,,2023-01-13 22:35:01.465044,2023-01-14 06:35:01.465044,9242,7054,566,5365,Rio de Janeiro,pt_BR
2,Conheça nossas novas fragrâncias exclusivas!,Vou recomendar para todos os meus amigos!,positivo,756,101,imagem,https://example.com/imagem_2.jpg,,2023-05-27 22:35:01.465046,2023-05-30 08:35:01.465046,3644,7975,264,6216,Belo Horizonte,pt_BR
2,Conheça nossas novas fragrâncias exclusivas!,Não tenho certeza se isso é para mim.,neutro,756,101,imagem,https://example.com/imagem_2.jpg,,2023-11-16 22:35:01.465048,2023-11-17 05:35:01.465048,3776,5431,517,8303,Rio de Janeiro,pt_BR
2,Conheça nossas novas fragrâncias exclusivas!,Vou recomendar para todos os meus amigos!,positivo,756,101,imagem,https://example.com/imagem_2.jpg,,2023-05-18 22:35:01.465050,2023-05-19 09:35:01.465050,1191,3554,126,8830,São Paulo,pt_BR
2,Conheça nossas novas fragrâncias exclusivas!,Estava esperando algo melhor desta marca.,negativo,756,101,imagem,https://example.com/imagem_2.jpg,,2023-11-02 22:35:01.465052,2023-11-05 02:35:01.465052,1982,4229,438,35,São Paulo,pt_BR
2,Conheça nossas novas fragrâncias exclusivas!,Não vale o preço.,negativo,756,101,imagem,https://example.com/imagem_2.jpg,,2023-09-26 22:35:01.465054,2023-09-28 21:35:01.465054,2635,1471,875,5193,,pt_BR
2,Conheça nossas novas fragrâncias exclusivas!,"Infelizmente, isso não atendeu às minhas expectativas.",negativo,756,101,imagem,https://example.com/imagem_2.jpg,,2023-02-03 22:35:01.465056,2023-02-06 18:35:01.465056,4559,9587,13,4596,,pt_BR
3,Nossas novas camisas são imperdíveis!,Estou decepcionado com essa compra.,negativo,234,272,imagem,https://example.com/imagem_3.jpg,,2023-10-25 22:35:01.465059,2023-10-28 19:35:01.465059,6645,4819,11,8670,São Paulo,pt_BR
3,Nossas novas camisas são imperdíveis!,Estava esperando algo melhor desta marca.,negativo,234,272,imagem,https://example.com/imagem_3.jpg,,2022-12-23 22:35:01.465061,2022-12-25 07:35:01.465061,6663,4445,740,2182,São Paulo,pt_BR
4,A coleção de verão está agora disponível!,Vou aguardar mais opiniões antes de decidir.,neutro,209,329,imagem,https://example.com/imagem_4.jpg,,2023-11-03 22:35:01.465079,2023-11-06 15:35:01.465079,3859,3777,485,9873,São Paulo,pt_BR
4,A coleção de verão está agora disponível!,Essa loja nunca decepciona!,positivo,209,329,imagem,https://example.com/imagem_4.jpg,,2023-05-12 22:35:01.465085,2023-05-13 00:35:01.465085,8229,8711,886,9414,Belo Horizonte,pt_BR
4,A coleção de verão está agora disponível!,Vou recomendar para todos os meus amigos!,positivo,209,329,imagem,https://example.com/imagem_4.jpg,,2023-01-09 22:35:01.465090,2023-01-10 16:35:01.465090,9112,6781,481,5244,Rio de Janeiro,pt_BR
4,A coleção de verão está agora disponível!,"Infelizmente, isso não atendeu às minhas expectativas.",negativo,209,329,imagem,https://example.com/imagem_4.jpg,,2023-04-19 22:35:01.465095,2023-04-20 23:35:01.465095,3189,3071,276,1890,São Paulo,pt_BR
4,A coleção de verão está agora disponível!,"Infelizmente, isso não atendeu às minhas expectativas.",negativo,209,329,imagem,https://example.com/imagem_4.jpg,,2023-10-17 22:35:01.465099,2023-10-19 17:35:01.465099,2019,4523,485,5358,São Paulo,pt_BR
4,A coleção de verão está agora disponível!,Estou decepcionado com essa compra.,negativo,209,329,imagem,https://example.com/imagem_4.jpg,,2022-12-11 22:35:01.465104,2022-12-13 16:35:01.465104,3024,9185,790,9409,São Paulo,pt_BR
5,Confira nossos novos sapatos esportivos!,Vou recomendar para todos os meus amigos!,positivo,780,199,imagem,https://example.com/imagem_5.jpg,,2023-11-06 22:35:01.465108,2023-11-07 06:35:01.465108,1140,8953,228,3848,Rio de Janeiro,pt_BR
5,Confira nossos novos sapatos esportivos!,Eu amo esses produtos!,positivo,780,199,imagem,https://example.com/imagem_5.jpg,,2022-12-25 22:35:01.465110,2022-12-26 21:35:01.465110,7925,1157,817,5457,,pt_BR
5,Confira nossos novos sapatos esportivos!,"Está legal, mas eu esperava mais.",neutro,780,199,imagem,https://example.com/imagem_5.jpg,,2023-09-24 22:35:01.465112,2023-09-26 05:35:01.465112,9024,7682,747,2853,Belo Horizonte,pt_BR
5,Confira nossos novos sapatos esportivos!,Não achei nada especial.,negativo,780,199,imagem,https://example.com/imagem_5.jpg,,2023-07-04 22:35:01.465114,2023-07-05 04:35:01.465114,2838,9692,651,9920,,pt_BR
5,Confira nossos novos sapatos esportivos!,Estava esperando algo melhor desta marca.,negativo,780,199,imagem,https://example.com/imagem_5.jpg,,2023-09-15 22:35:01.465116,2023-09-17 02:35:01.465116,8110,7418,164,9902,Rio de Janeiro,pt_BR
0,A nova linha de óculos de sol chegou!,Vou aguardar mais opiniões antes de decidir.,neutro,35,63,imagem,https://example.com/imagem_0.jpg,,2023-05-21 22:35:01.465118,2023-05-22 12:35:01.465118,2154,1007,827,9471,São Paulo,pt_BR
0,A nova linha de óculos de sol chegou!,Não tenho certeza se isso é para mim.,neutro,35,63,imagem,https://example.com/imagem_0.jpg,,2022-12-25 22:35:01.465120,2022-12-28 08:35:01.465120,7687,4419,810,2823,São Paulo,pt_BR
0,A nova linha de óculos de sol chegou!,Essa loja nunca decepciona!,positivo,35,63,imagem,https://example.com/imagem_0.jpg,,2023-08-14 22:35:01.465122,2023-08-15 07:35:01.465122,4119,4658,940,6361,Belo Horizonte,pt_BR
0,A nova linha de óculos de sol chegou!,Simplesmente perfeito! Melhor impossível!,positivo,35,63,imagem,https://example.com/imagem_0.jpg,,2023-01-25 22:35:01.465124,2023-01-27 17:35:01.465124,8780,7546,3,6068,,pt_BR
0,A nova linha de óculos de sol chegou!,"Infelizmente, isso não atendeu às minhas expectativas.",negativo,35,63,imagem,https://example.com/imagem_0.jpg,,2023-06-25 22:35:01.465126,2023-06-27 08:35:01.465126,9083,5843,291,6500,Belo Horizonte,pt_BR
0,A nova linha de óculos de sol chegou!,Estou decepcionado com essa compra.,negativo,35,63,imagem,https://example.com/imagem_0.jpg,,2023-04-17 22:35:01.465129,2023-04-19 20:35:01.465129,8900,6150,716,5210,São Paulo,pt_BR
0,A nova linha de óculos de sol chegou!,Vou recomendar para todos os meus amigos!,positivo,35,63,imagem,https://example.com/imagem_0.jpg,,2023-03-10 22:35:01.465131,2023-03-11 09:35:01.465131,3123,9999,544,176,Rio de Janeiro,pt_BR
1,50% de desconto em todas as calças jeans!,Estava esperando algo melhor desta marca.,negativo,715,325,texto,,,2023-03-31 22:35:01.465133,2023-03-31 23:35:01.465133,2938,1629,343,5769,Belo Horizonte,pt_BR
1,50% de desconto em todas as calças jeans!,Vou aguardar mais opiniões antes de decidir.,neutro,715,325,texto,,,2023-09-24 22:35:01.465135,2023-09-26 18:35:01.465135,7694,8523,574,2396,Belo Horizonte,pt_BR
1,50% de desconto em todas as calças jeans!,Não tenho certeza se isso é para mim.,neutro,715,325,texto,,,2023-10-08 22:35:01.465137,2023-10-09 18:35:01.465137,3369,6591,892,3271,Belo Horizonte,pt_BR
1,50% de desconto em todas as calças jeans!,Eu amo esses produtos!,positivo,715,325,texto,,,2023-04-18 22:35:01.465139,2023-04-21 07:35:01.465139,5507,9455,958,9050,Belo Horizonte,pt_BR
1,50% de desconto em todas as calças jeans!,"Está legal, mas eu esperava mais.",neutro,715,325,texto,,,2023-08-07 22:35:01.465141,2023-08-10 16:35:01.465141,9344,3328,964,2912,Belo Horizonte,pt_BR
1,50% de desconto em todas as calças jeans!,"Fantástico, já comprei o meu!",positivo,715,325,texto,,,2022-12-03 22:35:01.465144,2022-12-04 09:35:01.465144,6577,8688,367,5131,,pt_BR
2,Conheça nossas novas fragrâncias exclusivas!,"Está legal, mas eu esperava mais.",neutro,332,360,imagem,https://example.com/imagem_2.jpg,,2023-07-18 22:35:01.465146,2023-07-19 15:35:01.465146,3716,4049,710,1583,Belo Horizonte,pt_BR
2,Conheça nossas novas fragrâncias exclusivas!,Estou decepcionado com essa compra.,negativo,332,360,imagem,https://example.com/imagem_2.jpg,,2023-02-05 22:35:01.465148,2023-02-08 00:35:01.465148,2632,5635,798,2893,,pt_BR
2,Conheça nossas novas fragrâncias exclusivas!,"Incrível, essa é a melhor compra do ano!",positivo,332,360,imagem,https://example.com/imagem_2.jpg,,2022-11-27 22:35:01.465150,2022-11-30 14:35:01.465150,7516,3433,338,7941,Rio de Janeiro,pt_BR
2,Conheça nossas novas fragrâncias exclusivas!,"Incrível, essa é a melhor compra do ano!",positivo,332,360,imagem,https://example.com/imagem_2.jpg,,2023-01-29 22:35:01.465152,2023-01-30 06:35:01.465152,5085,6604,156,5355,Belo Horizonte,pt_BR
2,Conheça nossas novas fragrâncias exclusivas!,Não achei nada especial.,negativo,332,360,imagem,https://example.com/imagem_2.jpg,,2023-02-06 22:35:01.465154,2023-02-09 22:35:01.465154,9933,6538,10,5085,,pt_BR
2,Conheça nossas novas fragrâncias exclusivas!,Simplesmente perfeito! Melhor impossível!,positivo,332,360,imagem,https://example.com/imagem_2.jpg,,2023-08-02 22:35:01.465156,2023-08-04 16:35:01.465156,3349,9851,91,1988,,pt_BR
2,Conheça nossas novas fragrâncias exclusivas!,Vou aguardar mais opiniões antes de decidir.,neutro,332,360,imagem,https://example.com/imagem_2.jpg,,2023-01-16 22:35:01.465158,2023-01-17 07:35:01.465158,5563,2103,621,1944,Rio de Janeiro,pt_BR
2,Conheça nossas novas fragrâncias exclusivas!,"Fantástico, já comprei o meu!",positivo,332,360,imagem,https://example.com/imagem_2.jpg,,2023-02-23 22:35:01.465161,2023-02-24 22:35:01.465161,9292,5355,364,3266,São Paulo,pt_BR
3,Nossas novas camisas são imperdíveis!,Estava esperando algo melhor desta marca.,negativo,0,470,imagem,https://example.com/imagem_3.jpg,,2023-05-02 22:35:01.465163,2023-05-05 15:35:01.465163,9346,1712,998,4665,Belo Horizonte,pt_BR
3,Nossas novas camisas são imperdíveis!,Não achei nada especial.,negativo,0,470,imagem,https://example.com/imagem_3.jpg,,2023-03-01 22:35:01.465165,2023-03-03 03:35:01.465165,4525,8716,85,9446,,pt_BR
3,Nossas novas camisas são imperdíveis!,Simplesmente perfeito! Melhor impossível!,positivo,0,470,imagem,https://example.com/imagem_3.jpg,,2022-12-09 22:35:01.465167,2022-12-10 23:35:01.465167,7267,4434,778,7305,Belo Horizonte,pt_BR
3,Nossas novas camisas são imperdíveis!,Não vale o preço.,negativo,0,470,imagem,https://example.com/imagem_3.jpg,,2022-11-24 22:35:01.465174,2022-11-26 14:35:01.465174,6279,1980,213,5198,,pt_BR
4,A coleção de verão está agora disponível!,Estou decepcionado com essa compra.,negativo,257,70,imagem,https://example.com/imagem_4.jpg,,2023-02-09 22:35:01.465176,2023-02-11 20:35:01.465176,7454,5389,927,4897,São Paulo,pt_BR
4,A coleção de verão está agora disponível!,Estou decepcionado com essa compra.,negativo,257,70,imagem,https://example.com/imagem_4.jpg,,2023-05-19 22:35:01.465179,2023-05-21 03:35:01.465179,3274,6472,892,9404,São Paulo,pt_BR
4,A coleção de verão está agora disponível!,Essa loja nunca decepciona!,positivo,257,70,imagem,https://example.com/imagem_4.jpg,,2023-04-18 22:35:01.465181,2023-04-19 05:35:01.465181,7120,8126,914,4282,,pt_BR
4,A coleção de verão está agora disponível!,Eu amo esses produtos!,positivo,257,70,imagem,https://example.com/imagem_4.jpg,,2023-08-06 22:35:01.465183,2023-08-07 14:35:01.465183,8473,2379,208,4354,Rio de Janeiro,pt_BR
4,A coleção de verão está agora disponível!,Talvez eu compre mais tarde.,neutro,257,70,imagem,https://example.com/imagem_4.jpg,,2023-11-23 22:35:01.465185,2023-11-25 00:35:01.465185,2917,3743,546,8954,Belo Horizonte,pt_BR
5,Confira nossos novos sapatos esportivos!,Não vale o preço.,negativo,271,148,imagem,https://example.com/imagem_5.jpg,,2023-05-12 22:35:01.465187,2023-05-13 14:35:01.465187,6849,6224,408,6340,Belo Horizonte,pt_BR
5,Confira nossos novos sapatos esportivos!,Talvez eu compre mais tarde.,neutro,271,148,imagem,https://example.com/imagem_5.jpg,,2023-01-22 22:35:01.465189,2023-01-24 08:35:01.465189,4134,6858,295,698,São Paulo,pt_BR
5,Confira nossos novos sapatos esportivos!,Vou recomendar para todos os meus amigos!,positivo,271,148,imagem,https://example.com/imagem_5.jpg,,2023-06-20 22:35:01.465191,2023-06-21 13:35:01.465191,9833,9115,151,1610,Rio de Janeiro,pt_BR
5,Confira nossos novos sapatos esportivos!,Simplesmente perfeito! Melhor impossível!,positivo,271,148,imagem,https://example.com/imagem_5.jpg,,2023-08-23 22:35:01.465193,2023-08-24 10:35:01.465193,3286,9183,786,9023,Rio de Janeiro,pt_BR
5,Confira nossos novos sapatos esportivos!,Talvez eu compre mais tarde.,neutro,271,148,imagem,https://example.com/imagem_5.jpg,,2023-03-28 22:35:01.465195,2023-03-31 13:35:01.465195,4195,3569,650,2251,,pt_BR
5,Confira nossos novos sapatos esportivos!,Estava esperando algo melhor desta marca.,negativo,271,148,imagem,https://example.com/imagem_5.jpg,,2023-04-27 22:35:01.465197,2023-04-29 16:35:01.465197,2621,6922,620,5645,,pt_BR
5,Confira nossos novos sapatos esportivos!,Não vale o preço.,negativo,271,148,imagem,https://example.com/imagem_5.jpg,,2023-03-13 22:35:01.465199,2023-03-16 00:35:01.465199,2775,1972,747,2194,Belo Horizonte,pt_BR
5,Confira nossos novos sapatos esportivos!,Talvez eu compre mais tarde.,neutro,271,148,imagem,https://example.com/imagem_5.jpg,,2023-07-17 22:35:01.465202,2023-07-20 08:35:01.465202,9274,3909,732,6977,Rio de Janeiro,pt_BR
5,Confira nossos novos sapatos esportivos!,Estava esperando algo melhor desta marca.,negativo,271,148,imagem,https://example.com/imagem_5.jpg,,2023-06-15 22:35:01.465204,2023-06-16 12:35:01.465204,5370,6751,930,3946,Rio de Janeiro,pt_BR
5,Confira nossos novos sapatos esportivos!,"Infelizmente, isso não atendeu às minhas expectativas.",negativo,271,148,imagem,https://example.com/imagem_5.jpg,,2023-05-18 22:35:01.465206,2023-05-20 09:35:01.465206,4940,1220,241,1337,Belo Horizonte,pt_BR
0,A nova linha de óculos de sol chegou!,Não achei nada especial.,negativo,67,44,imagem,https://example.com/imagem_0.jpg,,2022-12-25 22:35:01.465208,2022-12-28 05:35:01.465208,7668,6904,336,1705,,pt_BR
0,A nova linha de óculos de sol chegou!,Estou decepcionado com essa compra.,negativo,67,44,imagem,https://example.com/imagem_0.jpg,,2023-01-05 22:35:01.465210,2023-01-08 22:35:01.465210,7660,1503,627,8553,São Paulo,pt_BR
0,A nova linha de óculos de sol chegou!,"Incrível, essa é a melhor compra do ano!",positivo,67,44,imagem,https://example.com/imagem_0.jpg,,2023-06-29 22:35:01.465212,2023-07-02 11:35:01.465212,2133,9168,825,7878,,pt_BR
0,A nova linha de óculos de sol chegou!,Vou aguardar mais opiniões antes de decidir.,neutro,67,44,imagem,https://example.com/imagem_0.jpg,,2023-07-11 22:35:01.465214,2023-07-14 01:35:01.465214,2515,6382,754,1440,Belo Horizonte,pt_BR
0,A nova linha de óculos de sol chegou!,Não vale o preço.,negativo,67,44,imagem,https://example.com/imagem_0.jpg,,2023-10-29 22:35:01.465216,2023-10-30 19:35:01.465216,6872,3761,783,8478,Rio de Janeiro,pt_BR
1,50% de desconto em todas as calças jeans!,Estou decepcionado com essa compra.,negativo,0,247,texto,,,2023-02-10 22:35:01.465219,2023-02-11 14:35:01.465219,8554,6104,299,9923,São Paulo,pt_BR
1,50% de desconto em todas as calças jeans!,"Infelizmente, isso não atendeu às minhas expectativas.",negativo,0,247,texto,,,2023-10-26 22:35:01.465221,2023-10-28 10:35:01.465221,1156,9025,126,9885,,pt_BR
1,50% de desconto em todas as calças jeans!,"Fantástico, já comprei o meu!",positivo,0,247,texto,,,2023-08-02 22:35:01.465223,2023-08-05 21:35:01.465223,1574,6530,97,4810,São Paulo,pt_BR
1,50% de desconto em todas as calças jeans!,"Infelizmente, isso não atendeu às minhas expectativas.",negativo,0,247,texto,,,2023-07-30 22:35:01.465225,2023-07-31 22:35:01.465225,2602,4837,700,1926,,pt_BR
1,50% de desconto em todas as calças jeans!,Estava esperando algo melhor desta marca.,negativo,0,247,texto,,,2022-12-19 22:35:01.465227,2022-12-20 06:35:01.465227,7737,6210,278,6564,Rio de Janeiro,pt_BR
1,50% de desconto em todas as calças jeans!,Não tenho certeza se isso é para mim.,neutro,0,247,texto,,,2023-02-05 22:35:01.465230,2023-02-07 10:35:01.465230,7338,6332,905,9320,,pt_BR
1,50% de desconto em todas as calças jeans!,Estou decepcionado com essa compra.,negativo,0,247,texto,,,2023-08-28 22:35:01.465232,2023-08-29 12:35:01.465232,5186,6379,135,5924,,pt_BR
1,50% de desconto em todas as calças jeans!,Vou recomendar para todos os meus amigos!,positivo,0,247,texto,,,2023-02-13 22:35:01.465234,2023-02-14 02:35:01.465234,2790,4894,340,4172,Belo Horizonte,pt_BR
1,50% de desconto em todas as calças jeans!,Simplesmente perfeito! Melhor impossível!,positivo,0,247,texto,,,2023-05-04 22:35:01.465236,2023-05-06 14:35:01.465236,4042,9835,456,3916,Rio de Janeiro,pt_BR
1,50% de desconto em todas as calças jeans!,"Parece bom, mas preciso pensar mais.",neutro,0,247,texto,,,2023-07-31 22:35:01.465238,2023-08-01 07:35:01.465238,7513,5921,735,2415,São Paulo,pt_BR
2,Conheça nossas novas fragrâncias exclusivas!,Não vale o preço.,negativo,298,493,imagem,https://example.com/imagem_2.jpg,,2023-04-28 22:35:01.465240,2023-04-30 03:35:01.465240,7679,5269,252,1489,Belo Horizonte,pt_BR
2,Conheça nossas novas fragrâncias exclusivas!,Essa loja nunca decepciona!,positivo,298,493,imagem,https://example.com/imagem_2.jpg,,2023-04-16 22:35:01.465242,2023-04-17 11:35:01.465242,8658,8372,277,4036,,pt_BR
2,Conheça nossas novas fragrâncias exclusivas!,"Incrível, essa é a melhor compra do ano!",positivo,298,493,imagem,https://example.com/imagem_2.jpg,,2023-05-25 22:35:01.465244,2023-05-28 16:35:01.465244,8408,6078,119,1832,Belo Horizonte,pt_BR
2,Conheça nossas novas fragrâncias exclusivas!,Simplesmente perfeito! Melhor impossível!,positivo,298,493,imagem,https://example.com/imagem_2.jpg,,2023-07-09 22:35:01.465246,2023-07-12 21:35:01.465246,1510,1521,194,4793,Rio de Janeiro,pt_BR
2,Conheça nossas novas fragrâncias exclusivas!,Estou decepcionado com essa compra.,negativo,298,493,imagem,https://example.com/imagem_2.jpg,,2023-01-30 22:35:01.465249,2023-02-02 01:35:01.465249,3881,2210,964,149,Belo Horizonte,pt_BR
2,Conheça nossas novas fragrâncias exclusivas!,"Incrível, essa é a melhor compra do ano!",positivo,298,493,imagem,https://example.com/imagem_2.jpg,,2022-12-30 22:35:01.465251,2022-12-30 22:35:01.465251,6341,7738,215,2982,São Paulo,pt_BR
3,Nossas novas camisas são imperdíveis!,Talvez eu compre mais tarde.,neutro,957,187,imagem,https://example.com/imagem_3.jpg,,2022-12-10 22:35:01.465253,2022-12-13 19:35:01.465253,2033,7962,316,5878,,pt_BR
3,Nossas novas camisas são imperdíveis!,Vou recomendar para todos os meus amigos!,positivo,957,187,imagem,https://example.com/imagem_3.jpg,,2023-06-28 22:35:01.465255,2023-06-29 06:35:01.465255,4809,4502,365,7713,,pt_BR
3,Nossas novas camisas são imperdíveis!,Vou aguardar mais opiniões antes de decidir.,neutro,957,187,imagem,https://example.com/imagem_3.jpg,,2023-07-08 22:35:01.465257,2023-07-09 04:35:01.465257,3279,4618,241,6167,Rio de Janeiro,pt_BR
3,Nossas novas camisas são imperdíveis!,Não tenho certeza se isso é para mim.,neutro,957,187,imagem,https://example.com/imagem_3.jpg,,2023-08-18 22:35:01.465260,2023-08-20 04:35:01.465260,5176,8742,650,5489,São Paulo,pt_BR
3,Nossas novas camisas são imperdíveis!,Vou recomendar para todos os meus amigos!,positivo,957,187,imagem,https://example.com/imagem_3.jpg,,2023-06-03 22:35:01.465262,2023-06-04 17:35:01.465262,1126,4340,523,7581,São Paulo,pt_BR
3,Nossas novas camisas são imperdíveis!,"Incrível, essa é a melhor compra do ano!",positivo,957,187,imagem,https://example.com/imagem_3.jpg,,2023-04-26 22:35:01.465264,2023-04-28 06:35:01.465264,7460,9558,234,9608,Rio de Janeiro,pt_BR
3,Nossas novas camisas são imperdíveis!,"Incrível, essa é a melhor compra do ano!",positivo,957,187,imagem,https://example.com/imagem_3.jpg,,2023-09-18 22:35:01.465266,2023-09-21 14:35:01.465266,7679,8869,707,8884,,pt_BR
